cycle,time,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,class
219,23,0.400279,-0.869183,-2.834614,0.250357,0.503377,0.641873,2
219,24,0.518156,-0.169216,-2.588579,0.037287,0.362219,0.793685,2
219,25,0.888783,0.228571,-2.583885,-0.183773,0.21307,0.538001,2
219,26,0.67746,-0.285168,-2.349458,0.00799,-0.018644,0.23704,2
219,27,0.583421,-0.66155,-2.190808,0.111862,-0.133169,0.061258,2
219,28,0.119651,-0.672203,-2.082446,-0.074574,-0.183773,-0.069248,2
219,29,1.087663,-0.511748,-1.456103,0.074574,-0.181109,-0.165129,2
220,0,-3.832372,-1.674026,0.154608,-0.311615,0.098545,-0.423476,2
220,1,-1.171382,-3.135726,-1.657166,1.970896,-0.580615,1.179874,2
220,2,-2.324401,-2.468022,-4.598712,0.44212,-1.107963,1.486162,2
220,3,-0.628937,-2.688021,-2.466777,-0.620566,-1.656618,1.38229,2
220,4,0.840563,-3.340052,-1.858642,-1.057359,-1.795113,1.315706,2
220,5,2.581026,-3.915668,-5.162999,0.122515,-1.536766,1.941599,2
220,6,2.19741,1.449191,-4.154268,1.797777,-1.81642,2.68468,2
220,7,2.349314,4.552146,-4.656866,1.390281,-2.03748,2.378392,2
220,8,5.64797,1.113182,-7.104617,0.367545,-1.869688,1.789786,2
220,9,8.289045,-5.082545,-1.140535,1.193191,-1.811093,0.942834,2
220,10,2.641391,-2.005459,-0.981672,0.692477,-1.169221,1.608677,2
220,11,3.012992,0.994968,1.755976,-1.243795,-1.329023,1.443548,2
220,12,17.238722,5.024381,4.248088,-2.191956,-0.45011,-1.949589,2
220,13,14.286837,-14.466012,-26.06155,0.644536,16.64075,-15.924304,2
220,14,14.007746,14.246989,-26.48965,-15.767165,16.5209,-6.290886,2
220,15,10.691965,9.742072,-23.880852,-4.224109,4.892615,1.592697,2
220,16,-8.152161,0.061514,-24.699242,3.257305,0.439456,-1.976222,2
220,17,-8.152161,0.061514,-24.699242,3.257305,0.439456,-1.976222,2
220,18,6.64305,-5.728939,-1.338365,2.149342,-4.258733,-2.460956,2
220,19,6.64305,-5.728939,-1.338365,2.149342,-4.258733,-2.460956,2
220,20,8.353548,-1.053502,8.549381,2.06145,-3.8539,0.194426,2
220,21,2.249031,-1.492268,14.239084,2.855135,-2.221253,-0.21307,2
220,22,1.586867,6.09758,10.58413,3.704751,-0.681823,-0.764388,2
220,23,2.134289,11.900355,2.660445,4.213455,0.588605,-0.937507,2
220,24,2.080717,11.340413,0.543618,2.498244,0.751071,-1.195854,2
220,25,0.021579,6.999486,-2.619565,0.25302,1.134597,-1.286409,2
220,26,-2.873041,5.838528,-0.456259,0.122515,0.804339,-0.894893,2
220,27,-3.514682,5.523644,2.488585,0.101208,0.178446,0.487397,2
220,28,-3.25796,4.996385,2.953518,0.519358,-0.117188,1.403597,2
220,29,-2.243626,4.97852,3.164279,-0.348902,-0.242367,1.925618,2
221,0,2.386767,1.415435,-0.838614,-0.423476,0.093218,0.191763,2
221,1,9.641937,0.141862,0.78208,-0.572625,-0.628556,5.515844,2
221,2,11.1855,3.941306,3.638535,0.575289,-0.370209,4.024356,2
221,3,17.17505,14.729599,1.166482,3.579573,-9.889102,-9.494924,2
221,4,17.17505,14.729599,1.166482,3.579573,-9.889102,-9.494924,2
221,5,17.915552,8.95389,-11.283098,-3.249315,7.100551,-2.000193,2
221,6,16.211914,2.440155,-14.884911,-1.12128,4.370595,-1.020072,2
221,7,3.023654,6.613212,-17.728935,0.362219,1.086656,-1.102636,2
221,8,3.023654,6.613212,-17.728935,0.362219,1.086656,-1.102636,2
221,9,4.634792,1.910104,-12.606604,0.88424,-1.624657,-1.851044,2
221,10,6.297548,-4.073548,-3.399055,1.110626,-3.680781,-1.526112,2
221,11,2.576637,-3.74821,5.558399,0.207743,-2.916393,-0.066584,2
221,12,2.576637,-3.74821,5.558399,0.207743,-2.916393,-0.066584,2
221,13,-0.514764,-2.376209,2.942862,2.253213,-1.688578,0.484734,2
221,14,-1.22539,-1.670882,2.325391,3.086849,-0.588605,0.854943,2
221,15,0.329054,-0.245708,2.547418,4.144208,-0.399506,0.836299,2
221,16,1.44379,0.912463,-1.707084,2.956343,0.378199,0.977458,2
221,17,0.656533,0.867718,-2.691748,2.658046,0.543328,0.47408,2
221,18,-0.853737,-0.906445,-3.74438,1.102636,-0.071911,-0.24503,2
221,19,-0.779575,-2.016337,-2.120099,0.308951,-1.35033,-0.511368,2
221,20,0.012177,-2.551052,0.332759,-0.290308,-0.988111,-0.724437,2
221,21,1.637511,-1.844438,-0.504567,-0.705794,-0.23704,-0.506041,2
221,22,1.309219,0.823004,0.224711,-0.463427,-0.138495,0.332922,2
221,23,1.309764,-0.085577,0.443158,0.157139,0.010653,1.030725,2
221,24,1.414395,1.129681,-0.219738,0.623229,0.553982,1.424904,2
221,25,1.119013,2.075103,-2.916212,0.436793,0.599259,0.775041,2
221,26,0.042766,3.560866,-1.069323,0.372872,-0.050604,0.23704,2
221,27,0.744506,2.954762,0.43768,0.218397,-0.242367,-0.050604,2
221,28,1.108625,2.516077,-0.348927,-0.202416,-0.109198,-0.394179,2
221,29,0.362481,1.700192,0.559644,0.079901,-0.266337,-0.617902,2
222,0,0.445244,1.514999,0.630845,-0.689814,-0.186436,-0.306288,2
222,1,6.441031,-1.735436,2.807191,-0.910873,-1.219825,4.940556,2
222,2,19.366808,13.334019,4.827174,3.859227,-2.317134,0.825646,2
222,3,15.797377,19.042444,0.02845,4.109584,-9.255219,-12.765545,2
222,4,11.553073,15.047878,-22.834915,-31.515688,-1.147914,-17.000307,2
222,5,15.209734,2.541187,-12.744931,-3.776662,7.03663,-4.189485,2
222,6,9.367618,-4.461625,-15.560104,-0.783032,2.855135,-1.965569,2
222,7,1.363854,-2.53604,-19.117165,-1.643301,1.219825,-1.470182,2
222,8,4.41887,0.665185,-10.464918,-1.086656,-1.376964,-0.729764,2
222,9,6.839104,-2.024197,-4.894485,0.042614,-2.695333,-0.964141,2
222,10,4.115426,-1.678362,0.773884,1.347667,-3.15077,-0.596595,2
222,11,2.448101,-0.978473,2.689146,2.06145,-2.658046,0.173119,2
222,12,2.091491,0.809809,4.176953,5.073725,-1.736519,1.259775,2
222,13,-0.122231,3.552726,1.454375,8.538773,-0.061258,1.368974,2
222,14,1.73028,-2.564134,-2.042973,2.413016,-0.050604,1.305053,2
222,15,-0.859767,-0.87336,-5.641484,-0.423476,-0.47408,1.211835,2
222,16,0.181911,-0.820393,-1.876486,3.62485,-0.167792,1.169221,2
222,17,0.83581,-1.296821,-2.715309,1.315706,-0.854943,-0.471417,2
222,18,0.319377,-2.80322,-1.348864,0.535338,-0.761725,0.306288,2
222,19,0.18834,-1.034635,-0.716577,0.370209,-0.583279,-0.250357,2
222,20,2.069913,-3.067868,1.699254,0.234377,-0.22106,-0.503377,2
222,21,-1.014502,-1.752853,0.764484,0.135832,0.348902,0.506041,2
222,22,1.139478,-2.953301,0.182948,0.239704,0.46609,-0.191763,2
222,23,-1.555985,0.630284,-2.818927,-0.92419,0.346238,-0.047941,2
222,24,0.698086,-0.583254,-0.271519,-0.67916,0.002663,-0.202416,2
222,25,-0.33896,-0.030698,-0.066147,-0.756398,0.189099,0.324931,2
222,26,0.229835,0.386056,-0.766486,-0.239704,0.22106,0.23704,2
222,27,0.077498,0.356795,-0.453321,-0.079901,0.069248,0.143822,2
222,28,0.016637,0.210821,-1.015535,0.25302,0.058594,0.002663,2
222,29,-0.043623,-0.459325,-0.708112,0.351565,-0.125179,-0.050604,2
223,0,-1.344732,-0.672014,0.244231,-0.841626,0.093218,-0.079901,2
223,1,8.693398,-0.221053,5.934435,-0.306288,-0.980121,4.530397,2
223,2,11.497601,6.75004,3.473885,1.901648,-1.392944,3.465048,2
223,3,19.401636,9.40898,-5.616378,4.887289,-5.345389,0.346238,2
223,4,15.335691,16.823444,-14.680286,-11.234105,3.63284,-10.40846,2
223,5,15.335691,16.823444,-14.680286,-11.234105,3.63284,-10.40846,2
223,6,11.034435,9.495689,-19.72016,-6.581193,4.567684,-1.8324,2
223,7,-0.609436,2.896042,-13.044685,0.117188,1.835064,-0.636546,2
223,8,0.353571,-1.916709,-7.797056,0.503377,-0.532675,-0.857606,2
223,9,1.635311,-3.759167,-2.604279,1.286409,-2.173312,-0.873586,2
223,10,0.914824,-3.057483,7.199338,2.431659,-3.42776,0.087891,2
223,11,-1.244782,2.05476,2.76665,1.427568,-2.181302,0.4581,2
223,12,1.618735,4.753465,6.669335,7.292314,-1.275755,1.488825,2
223,13,1.618735,4.753465,6.669335,7.292314,-1.275755,1.488825,2
223,14,0.275935,6.191154,2.259122,4.013702,0.300961,1.424904,2
223,15,1.077767,2.584349,-1.075613,-0.942834,0.231713,0.530011,2
223,16,0.371886,1.502691,-3.586087,-0.255684,-0.114525,-0.098545,2
223,17,1.835028,-0.852709,-1.191899,-0.324931,-1.283746,-0.937507,2
223,18,0.079717,1.148556,1.21954,1.115953,-0.905547,-0.407496,2
223,19,1.705398,1.695068,3.087699,1.819084,-0.335585,-0.399506,2
223,20,1.717959,1.757976,-1.333939,1.685915,0.303624,0.615239,2
223,21,0.414633,0.740263,-0.203792,0.346238,0.958814,0.093218,2
223,22,2.048453,3.327844,-1.991724,-0.002663,0.660516,0.330258,2
223,23,1.907377,-2.449137,-5.865582,1.307716,0.394179,1.1053,2
223,24,-0.534521,3.335453,-4.724608,-0.258347,0.601922,-0.00799,2
223,25,0.973771,2.923024,0.508494,-1.13726,-0.101208,-0.079901,2
223,26,0.567979,1.756154,-0.080338,0.508704,-0.399506,0.362219,2
223,27,-1.152329,3.51019,-0.701943,0.492724,0.173119,0.242367,2
223,28,-1.152329,3.51019,-0.701943,0.492724,0.173119,0.242367,2
223,29,0.390421,-0.014982,-0.711625,0.886903,-0.215733,0.593932,2
224,0,-0.34873,0.980795,-1.485286,-0.010653,0.0,0.005327,2
224,1,8.650567,0.843142,2.406486,-1.472845,-1.14525,5.720924,2
224,2,9.728675,4.051739,8.717396,0.359555,-0.950824,3.893851,2
224,3,18.95406,17.479324,8.769059,4.032346,-2.940363,1.368974,2
224,4,19.691406,27.779682,12.896761,6.139074,-8.344346,-8.935615,2
224,5,11.315809,15.138084,-14.631672,-34.871536,4.120237,-16.787237,2
224,6,15.769405,4.650548,-22.924078,-7.694483,7.159145,-0.117188,2
224,7,8.849174,10.024932,-13.640809,-1.251785,3.672791,1.978886,2
224,8,3.352972,9.561326,-13.910157,1.510132,1.36631,0.490061,2
224,9,4.477973,4.934618,-10.588548,1.262439,-0.793685,-1.076003,2
224,10,5.912662,-1.105953,-3.50554,0.929517,-2.642066,-2.860462,2
224,11,4.063977,-5.793416,0.483842,0.498051,-2.92971,-2.524877,2
224,12,0.03988,-0.359806,5.364835,-0.617902,-2.436986,-1.174547,2
224,13,1.654319,-3.863601,5.043242,1.142587,-1.313043,-0.641873,2
224,14,0.526066,-0.759653,2.299578,2.444976,-0.548655,0.67117,2
224,15,0.927724,-0.340479,-0.315489,2.873779,-0.316941,0.860269,2
224,16,-0.472349,0.220594,-2.905458,2.391709,0.202416,0.335585,2
224,17,-0.357526,-1.882017,-2.534046,2.580808,0.143822,-0.817655,2
224,18,0.457022,-3.475757,-2.462549,1.627321,0.114525,-0.359555,2
224,19,1.649269,-1.640819,-3.789226,1.174547,-0.247694,0.087891,2
224,20,0.461733,-3.001933,-1.422176,0.753734,-0.860269,0.788358,2
224,21,-0.36538,1.080386,1.186004,0.591269,-0.868259,1.35033,2
224,22,-0.503147,2.013274,0.445824,-0.479407,-0.719111,0.543328,2
224,23,0.063182,0.278562,1.125113,2.152005,-0.194426,-0.327595,2
224,24,0.063182,0.278562,1.125113,2.152005,-0.194426,-0.327595,2
224,25,0.165666,-2.920821,1.219553,0.708457,-0.029297,-0.751071,2
224,26,0.165666,-2.920821,1.219553,0.708457,-0.029297,-0.751071,2
224,27,0.827694,-1.118944,-0.432651,0.516694,0.460763,-0.308951,2
224,28,0.827694,-1.118944,-0.432651,0.516694,0.460763,-0.308951,2
224,29,0.270356,-2.195487,-2.569337,-0.609912,0.852279,-0.279654,2
225,0,-3.252688,-0.665269,3.905222,-1.376964,-0.572625,-0.03196,2
225,1,5.152656,-2.285595,-3.446221,0.146486,-1.070676,2.612768,2
225,2,5.152656,-2.285595,-3.446221,0.146486,-1.070676,2.612768,2
225,3,4.41929,-1.470214,-1.94306,0.588605,-1.368974,2.45563,2
225,4,4.264301,-5.930695,-7.287942,0.133169,-1.531439,2.966997,2
225,5,4.264301,-5.930695,-7.287942,0.133169,-1.531439,2.966997,2
225,6,-0.552928,-4.169591,-6.945314,-0.242367,-2.04547,3.62485,2
225,7,0.740316,1.789938,-6.109947,-0.338248,-1.395607,2.73262,2
225,8,-4.218056,0.280132,-4.846185,-1.491489,-0.777705,1.829737,2
225,9,-2.244098,-3.636706,-5.08131,-2.676689,-0.117188,0.641873,2
225,10,0.797285,0.401853,-3.492948,-2.857799,0.330258,-0.330258,2
225,11,17.653954,2.15096,-0.303907,-1.914965,2.756591,-2.756591,2
225,12,16.327986,6.082169,-28.42163,3.768672,15.764503,-11.364611,2
225,13,20.765125,16.098297,-4.276551,-19.602423,13.308872,16.286524,2
225,14,18.483387,24.817112,-11.372339,2.253213,8.964912,7.03663,2
225,15,2.539522,12.235368,-14.912006,7.598602,0.402169,-0.191763,2
225,16,2.485564,1.531231,-11.342598,0.745744,-6.09646,-2.548847,2
225,17,14.039149,-3.866259,6.914653,-1.435558,-6.405411,-4.751457,2
225,18,8.588983,1.976126,10.874496,0.980121,-3.233334,-2.634075,2
225,19,5.428618,4.295898,7.433985,2.721967,-2.144015,-0.490061,2
225,20,-0.107353,6.837054,-2.745414,3.177404,-1.249122,-0.063921,2
225,21,3.493054,6.187069,-2.309993,1.627321,-1.062686,-0.119852,2
225,22,1.427849,6.659606,-1.949981,0.258347,-0.4581,-0.01598,2
225,23,0.685736,5.247151,-2.049412,-0.279654,0.045277,-0.271664,2
225,24,0.685736,5.247151,-2.049412,-0.279654,0.045277,-0.271664,2
225,25,0.672292,7.152022,-0.938916,-1.430231,-0.436793,-0.367545,2
225,26,0.672292,7.152022,-0.938916,-1.430231,-0.436793,-0.367545,2
225,27,3.58392,5.820591,2.394447,-0.447447,-0.133169,0.042614,2
225,28,2.484839,9.713163,2.377252,-0.370209,-0.207743,0.207743,2
225,29,2.484839,9.713163,2.377252,-0.370209,-0.207743,0.207743,2
226,0,-4.67532,0.741766,2.607346,-1.305053,0.106535,0.02397,2
226,1,2.464759,-0.882025,-4.086881,1.099973,-0.00799,1.584707,2
226,2,-1.040157,-3.938491,-3.8471,1.219825,-0.913537,2.002856,2
226,3,-1.100958,-5.937745,-3.701532,1.057359,-1.643301,2.618095,2
226,4,1.508728,-3.668817,-5.646077,1.318369,-0.942834,3.13479,2
226,5,-1.261435,-2.349096,-6.695346,0.045277,-0.641873,2.924383,2
226,6,-3.050375,-3.171775,-2.867691,-1.241132,-0.956151,1.645964,2
226,7,-1.559178,-2.474914,-6.660369,-0.964141,-1.16123,0.242367,2
226,8,-2.56644,-1.258368,-5.314428,-1.347667,-1.36631,-0.138495,2
226,9,-2.027439,-5.994266,-4.700001,-0.649863,-1.270429,-0.231713,2
226,10,-3.759127,-4.099593,-4.263323,-0.380862,-2.00552,1.539429,2
226,11,-1.73748,-2.763955,-3.461552,0.045277,-2.106728,2.02949,2
226,12,2.891057,0.891925,1.37026,-0.950824,-1.33435,1.470182,2
226,13,14.522451,15.90227,13.712803,-0.948161,1.118617,-2.769908,2
226,14,14.351938,5.664451,-27.879944,-7.587948,14.358241,-20.851543,2
226,15,20.084509,28.061867,-24.542854,-12.69896,15.64465,1.813757,2
226,16,13.436428,16.490623,-17.806953,0.6472,5.67831,0.889566,2
226,17,-0.009539,3.402086,-16.883537,6.043192,-1.576717,-3.37982,2
226,18,7.724616,3.893318,3.005256,0.817655,-4.802061,-3.110819,2
226,19,8.90493,1.122374,6.784173,0.564635,-3.614197,-2.080094,2
226,20,5.137733,-7.031925,7.609946,0.079901,-2.900413,-1.459528,2
226,21,8.590198,-4.762565,8.281018,0.410159,-2.26653,-0.191763,2
226,22,8.590198,-4.762565,8.281018,0.410159,-2.26653,-0.191763,2
226,23,-0.580591,-1.343592,7.624369,0.713784,-0.828309,0.356892,2
226,24,0.757567,3.524279,4.030835,0.724437,-0.343575,0.463427,2
226,25,5.058526,6.966232,1.12369,-0.167792,-0.388852,0.65519,2
226,26,3.360661,9.556503,-2.840366,-1.795113,-0.170456,0.23704,2
226,27,3.360661,9.556503,-2.840366,-1.795113,-0.170456,0.23704,2
226,28,4.63349,9.034486,-2.901077,-0.9162,0.207743,0.151812,2
226,29,6.247284,6.119285,-2.596017,-1.653954,0.157139,-0.135832,2
227,0,-1.35179,-3.3321,1.032163,-0.495387,-0.069248,-0.226387,2
227,1,5.592905,-3.302694,-4.807278,-2.141352,-0.727101,4.485119,2
227,2,7.470045,-2.977374,-3.625327,-0.4581,-0.964141,4.256069,2
227,3,7.743733,2.741872,-2.643178,1.171884,-1.294399,2.852472,2
227,4,15.120056,1.519957,-4.842552,3.262631,-3.899177,0.783032,2
227,5,15.424915,9.050909,2.038054,3.747365,-7.787701,-11.98784,2
227,6,22.777512,-18.633928,-28.668087,-33.265522,5.273478,-14.834985,2
227,7,22.324608,16.261227,-16.798773,-11.97985,6.842204,0.431466,2
227,8,12.868925,10.639555,-3.669004,-1.150577,4.037673,1.427568,2
227,9,4.937747,9.078194,-4.793408,0.905547,1.467518,0.21307,2
227,10,7.287765,3.097772,-3.261434,1.155904,-1.257112,-0.857606,2
227,11,11.025623,-0.193326,-4.700157,1.400934,-2.47161,-1.880341,2
227,12,12.231023,-6.54148,-2.472998,1.416914,-3.449067,-1.904311,2
227,13,4.728992,-4.756714,-0.40313,1.209171,-3.904504,-0.538001,2
227,14,3.679063,-2.966624,-1.886844,5.249507,-2.51955,-0.263674,2
227,15,0.960703,2.154226,10.236727,9.561507,-0.396843,1.885668,2
227,16,0.902286,1.964786,4.128309,3.88586,0.567298,2.823175,2
227,17,1.389011,3.847641,1.747697,1.118617,0.596595,2.178639,2
227,18,1.830802,6.316666,-3.161209,0.524684,0.636546,1.004091,2
227,19,2.133734,5.801254,-4.683107,2.27452,-0.298298,0.125179,2
227,20,1.820685,-0.656281,-0.864944,-1.3743,-1.648628,-1.363647,2
227,21,1.820685,-0.656281,-0.864944,-1.3743,-1.648628,-1.363647,2
227,22,3.798914,-1.361498,-0.37541,-3.888524,-1.270429,-1.297062,2
227,23,-0.537269,8.878544,6.470147,2.52754,-0.167792,1.006755,2
227,24,-0.537269,8.878544,6.470147,2.52754,-0.167792,1.006755,2
227,25,2.720203,6.365409,1.438867,1.544756,0.612576,-0.825646,2
227,26,1.487355,2.68297,-2.578156,-1.225151,0.9162,-0.042614,2
227,27,1.487355,2.68297,-2.578156,-1.225151,0.9162,-0.042614,2
227,28,1.073473,5.512659,-2.481031,0.639209,0.404833,0.093218,2
227,29,1.892637,4.341402,-2.46207,-1.552746,-0.516694,-0.380862,2
228,0,-2.575579,-1.018238,0.744125,0.378199,0.729764,0.071911,1
228,1,2.050557,1.894931,0.064829,-0.138495,-0.716447,-0.487397,1
228,2,2.050557,1.894931,0.064829,-0.138495,-0.716447,-0.487397,1
228,3,2.502836,2.934454,-2.333013,-1.211835,0.364882,-0.524684,1
228,4,2.502836,2.934454,-2.333013,-1.211835,0.364882,-0.524684,1
228,5,2.777798,0.605487,-2.284952,-0.934844,0.074574,-0.165129,1
228,6,1.122698,2.882249,1.084581,0.03196,-0.143822,-0.199753,1
228,7,0.8159,0.339629,1.227077,-0.551318,-0.367545,-0.263674,1
228,8,0.423388,1.050542,1.080317,-0.886903,-0.279654,-0.247694,1
228,9,1.64571,-0.895018,3.173881,0.439456,-0.087891,-0.066584,1
228,10,1.64571,-0.895018,3.173881,0.439456,-0.087891,-0.066584,1
228,11,1.64571,-0.895018,3.173881,0.439456,-0.087891,-0.066584,1
228,12,-15.732925,-18.60312,-3.274025,-34.86355,21.498743,7.95283,1
228,13,-15.732925,-18.60312,-3.274025,-34.86355,21.498743,7.95283,1
228,14,-20.403858,27.74062,-25.004704,4.322654,5.569112,13.929439,1
228,15,-10.651896,10.90686,12.5148,3.768672,0.990775,6.125757,1
228,16,-4.856924,-5.436441,-1.275045,-3.560929,-0.170456,3.028255,1
228,17,-0.294331,-2.29421,-4.574147,-0.274327,-1.318369,0.6472,1
228,18,0.156555,2.425174,-5.488975,0.274327,-0.902883,-2.370402,1
228,19,-2.98515,5.919965,-2.812246,-1.203844,-1.478172,-3.531632,1
228,20,-2.215421,5.905461,-1.362711,0.117188,-1.986876,-2.72463,1
228,21,0.335012,3.601358,-2.651547,-0.269001,-2.154668,-0.857606,1
228,22,-0.802047,3.584275,-1.776481,-0.70313,-1.499479,-0.807002,1
228,23,-0.396531,-0.742449,-1.498743,-1.712549,-1.803103,-0.25302,1
228,24,-0.737596,1.84037,-1.087857,-0.399506,-0.857606,-0.604586,1
228,25,0.204358,1.017054,0.285563,0.862933,0.074574,-0.191763,1
228,26,0.885483,-0.120292,0.524408,0.047941,0.039951,-0.071911,1
228,27,-0.205388,0.24653,-0.449317,-0.319605,-0.133169,0.069248,1
228,28,-1.623877,0.425577,-0.963126,0.0,0.122515,0.175783,1
228,29,-1.623877,0.425577,-0.963126,0.0,0.122515,0.175783,1
229,0,1.040451,1.052239,-0.499279,-0.511368,-0.239704,0.071911,1
229,1,-1.697459,-6.36485,-5.407414,-0.319605,0.058594,-2.186629,1
229,2,-1.697459,-6.36485,-5.407414,-0.319605,0.058594,-2.186629,1
229,3,-1.150564,-2.95506,-8.140572,-1.078666,-0.380862,-1.123943,1
229,4,-2.000628,-2.990298,-3.256119,-1.57938,-0.292971,0.087891,1
229,5,-12.741835,-2.420093,12.882433,-3.283938,0.785695,2.034817,1
229,6,13.182825,-5.598191,9.956526,2.074767,2.482263,0.958814,1
229,7,10.597475,1.777367,-10.064735,0.47408,-0.290308,-0.183773,1
229,8,3.870977,-9.508532,-2.711507,-4.378584,2.727294,2.783224,1
229,9,21.094385,13.705418,-11.91444,-1.083993,19.597095,8.011425,1
229,10,27.06982,-10.015771,23.19995,28.7298,-31.13749,-30.785923,1
229,11,16.735718,9.243235,7.21155,-10.131469,-2.114718,9.755934,1
229,12,13.14939,-3.027063,12.222633,-7.595939,0.047941,-1.430231,1
229,13,0.510399,5.295281,4.425769,-2.849809,-1.954915,-2.072104,1
229,14,-7.558025,-3.653485,0.279543,0.444783,-0.117188,-0.852279,1
229,15,-7.558025,-3.653485,0.279543,0.444783,-0.117188,-0.852279,1
229,16,-5.454984,-6.120222,0.193005,0.428803,1.044042,1.637974,1
229,17,12.71382,-7.981192,1.368265,0.551318,0.950824,1.544756,1
229,18,3.015659,5.337817,-3.479142,2.687343,0.783032,2.642066,1
229,19,-0.696629,9.184612,-10.266941,1.981549,1.009418,2.884433,1
229,20,-0.696629,9.184612,-10.266941,1.981549,1.009418,2.884433,1
229,21,7.71955,9.137688,-12.367095,0.053267,1.302389,0.0,1
229,22,-0.115395,0.081121,-1.628349,2.28251,-2.719303,-3.781989,1
229,23,-0.115395,0.081121,-1.628349,2.28251,-2.719303,-3.781989,1
229,24,-0.115395,0.081121,-1.628349,2.28251,-2.719303,-3.781989,1
229,25,5.070992,-2.980741,1.361063,0.348902,0.093218,1.827074,1
229,26,7.42698,0.872505,-1.138943,0.940171,1.771143,3.739375,1
229,27,6.89321,4.634477,-4.535998,1.020072,3.281275,4.019029,1
229,28,5.263944,3.812384,-4.665195,0.902883,2.857799,3.374493,1
229,29,5.263944,3.812384,-4.665195,0.902883,2.857799,3.374493,1
230,0,0.595128,0.683037,-1.550016,-0.330258,-0.026634,-0.175783,1
230,1,-1.749886,-0.849536,-1.154947,1.392944,1.065349,-1.217161,1
230,2,-1.749886,-0.849536,-1.154947,1.392944,1.065349,-1.217161,1
230,3,-1.483571,-2.264623,-2.594298,1.022735,0.625893,-1.454202,1
230,4,-1.244053,-2.691589,-5.883209,0.70313,0.287644,-1.11329,1
230,5,-0.842291,-2.359647,-6.779928,-1.166557,0.26101,-0.157139,1
230,6,-5.577036,-1.906473,12.525497,0.340912,0.700467,0.735091,1
230,7,-11.956543,2.647181,13.57113,-0.380862,3.062878,1.789786,1
230,8,22.30848,5.75825,-6.017794,0.101208,0.269001,0.085228,1
230,9,12.380564,2.515489,2.438063,-0.894893,0.276991,0.215733,1
230,10,10.865217,2.773863,-3.662962,-4.780754,8.565406,4.94322,1
230,11,17.71068,12.817511,-12.77991,-1.408924,18.949896,4.828694,1
230,12,3.981233,15.833625,-17.934647,31.656847,-0.42614,19.125679,1
230,13,16.551271,9.54234,18.49327,-7.88092,-3.286602,5.609063,1
230,14,13.690897,-20.793293,11.855972,-8.671941,-3.15876,-2.040144,1
230,15,-4.64574,18.985943,12.607446,0.652526,2.303817,1.089319,1
230,16,-5.495029,-2.154298,-6.612852,-0.961478,0.543328,1.664608,1
230,17,-3.654068,0.266794,-6.793115,1.933608,1.046705,1.275755,1
230,18,11.137526,-7.12459,-0.675252,1.190528,0.189099,-0.599259,1
230,19,3.283863,-1.456521,-3.46421,-0.668507,-0.641873,0.157139,1
230,20,-0.393909,0.610784,-1.562611,-2.128035,-1.77647,1.166557,1
230,21,-1.357256,4.170453,0.597979,-0.412823,-1.901648,0.814992,1
230,22,-0.042236,-0.654103,2.667105,0.308951,-0.764388,-0.066584,1
230,23,-0.042236,-0.654103,2.667105,0.308951,-0.764388,-0.066584,1
230,24,-11.207516,-2.772396,-2.780391,-0.19709,1.139924,-0.386189,1
230,25,-7.885033,0.051774,-8.279224,-0.844289,1.454202,-0.346238,1
230,26,2.047068,-0.716924,2.764691,0.716447,1.273092,-1.155904,1
230,27,1.653741,3.305671,1.27574,0.199753,0.191763,-0.977458,1
230,28,-0.644625,-1.00558,-1.459806,1.757826,-0.599259,-0.886903,1
230,29,5.983365,-0.592265,-2.776078,3.510325,-0.340912,0.079901,1
231,0,0.222771,-0.427374,-0.152616,0.26101,-0.050604,-0.029297,1
231,1,0.249267,-1.972048,-0.326863,1.062686,3.433087,-0.761725,1
231,2,-1.975297,-3.125812,-1.934141,0.713784,2.751264,-0.199753,1
231,3,-2.014765,-0.175902,-1.33696,1.582043,1.313043,-0.351565,1
231,4,-1.694998,-0.709159,-2.522183,1.35033,0.886903,-0.964141,1
231,5,0.894033,-2.310397,-3.700434,-0.130505,-0.002663,-0.822982,1
231,6,-1.677587,-0.824115,-3.237355,-0.114525,0.19709,-1.022735,1
231,7,-1.835349,-2.923936,-4.041813,0.300961,-0.306288,-1.001428,1
231,8,-1.008475,-4.827669,-4.338895,-0.44212,0.258347,-0.066584,1
231,9,-10.472458,-8.018424,12.696357,-2.309144,0.9162,1.392944,1
231,10,-8.785736,-2.37887,12.02315,1.392944,3.377157,2.279847,1
231,11,16.71251,1.255548,-10.183759,0.894893,-0.407496,0.561972,1
231,12,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,13,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,14,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,15,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,16,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,17,3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,1
231,18,-3.31267,0.468011,1.311771,-1.424904,-0.649863,0.250357,1
231,19,-2.058192,-0.204788,2.567859,1.390281,1.083993,0.125179,1
231,20,1.202477,-4.473383,1.551099,0.777705,1.851044,-0.026634,1
231,21,3.367175,-4.371222,1.980435,1.057359,0.266337,2.325124,1
